ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Morphemes,SimpleCognate,PartialCognates
Bororo-1_achiote-1,,Bororo,1_achiote,nonogo,nonogo,n o n o g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ACHIOTE,138,1
Umutina-1_achiote-1,,Umutina,1_achiote,nonokʷa,nonokʷa,n o n o kʷ a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ACHIOTE,138,1
Bororo-2_agouti-1,,Bororo,2_agouti,mea,mea,m e a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,AGOUTI,128,137
Otuke-2_agouti-1,,Otuke,2_agouti,neda,neda,n e d a,,de1912linguistique;monfort1913linguistique,,,,,AGOUTI,128,137
Umutina-2_agouti-1,,Umutina,2_agouti,mea,mea,m e a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,AGOUTI,128,137
Bororo-3_anacondawaterboa-1,,Bororo,3_anacondawaterboa,dʒure,dʒure,dʒ u ɾ e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ANACONDA,78,138
Umutina-3_anacondawaterboa-1,,Umutina,3_anacondawaterboa,ʒurɛ,ʒurɛ,ʒ u ɾ ɛ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ANACONDA,78,138
Otuke-3_anacondawaterboa-1,,Otuke,3_anacondawaterboa,etari,etari,e t a ɾ i,,de1912linguistique;monfort1913linguistique,,,,,ANACONDA,78,138
Bororo-6_arm-1,,Bororo,6_arm,kera,kera,k e ɾ a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ARM,106,1
Otuke-6_arm-1,,Otuke,6_arm,keara,keara,k ea ɾ a,,de1912linguistique;monfort1913linguistique,,,,,ARM,106,1
Umutina-6_arm-1,,Umutina,6_arm,tʃe,tʃe,tʃ e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ARM,220,24
Bororo-7_armadillo-1,,Bororo,7_armadillo,okʷaru / waru,okʷaru,o kʷ a ɾ u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ARMADILLO,92,25
Bororo-7_armadillo-2,,Bororo,7_armadillo,okʷaru / waru,waru,w a ɾ u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ARMADILLO,92,25
Otuke-7_armadillo-1,,Otuke,7_armadillo,ohʷaru,ohʷaru,o hʷ a ɾ u,,de1912linguistique;monfort1913linguistique,,,,,ARMADILLO,92,25
Umutina-7_armadillo-1,,Umutina,7_armadillo,oʃika,oʃika,o ʃ i k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ARMADILLO,282,258
Bororo-8_armadillosp-1,,Bororo,8_armadillosp,botowɨ / enokuri / bokodori / rea,botowɨ,b o t o w ɨ,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ARMADILLO,63,26
Bororo-8_armadillosp-2,,Bororo,8_armadillosp,botowɨ / enokuri / bokodori / rea,enokuri,e n o k u ɾ i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ARMADILLO,81,27
Bororo-8_armadillosp-3,,Bororo,8_armadillosp,botowɨ / enokuri / bokodori / rea,bokodori,b o k o d o ɾ i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ARMADILLO,39,28
Bororo-8_armadillosp-4,,Bororo,8_armadillosp,botowɨ / enokuri / bokodori / rea,rea,ɾ ea,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ARMADILLO,122,29
Umutina-8_armadillosp-1,,Umutina,8_armadillosp,wari / oska,wari,w a ɾ i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ARMADILLO,382,405
Umutina-8_armadillosp-2,,Umutina,8_armadillosp,wari / oska,oska,o s k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ARMADILLO,383,406
Bororo-9_arrow-1,,Bororo,9_arrow,tɨgo,tɨgo,t ɨ g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ARROW,239,30
Otuke-9_arrow-1,,Otuke,9_arrow,tehʷa,tehʷa,t e hʷ a,,de1912linguistique;monfort1913linguistique,,,,,ARROW,239,30
Umutina-9_arrow-1,,Umutina,9_arrow,to / itʃo,to,t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ARROW,240,31
Umutina-9_arrow-2,,Umutina,9_arrow,to / itʃo,tʃo,tʃ o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ARROW,240,31
Otuke-9_arrow-2,,Otuke,9_arrow,tehua,tehua,t e h ua,,de1912linguistique;monfort1913linguistique,,,,,ARROW,239,30
Bororo-10_ash-1,,Bororo,10_ash,dʒorugudo,dʒorugudo,dʒ o ɾ u g u d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ASH,75,32
Umutina-10_ash-1,,Umutina,10_ash,zorotu / zorutu,zorotu,z o ɾ o t u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ASH,75,32
Bororo-11_astyanaxfish-1,,Bororo,11_astyanaxfish,tubore,tubore,t u b o ɾ e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ASTYANAX_FISH,170,33
Umutina-11_astyanaxfish-1,,Umutina,11_astyanaxfish,tipori,tipori,t i p o ɾ i,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ASTYANAX_FISH,170,33
Bororo-12_axe-1,,Bororo,12_axe,paro,paro,p a ɾ o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,AXE,1,34
Umutina-12_axe-1,,Umutina,12_axe,palo / apado,palo,p a l o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,AXE,1,34
Umutina-12_axe-2,,Umutina,12_axe,palo / apado,apado,a p a d o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,AXE,1,34
Bororo-13_babacuattaleaspeciosa-1,,Bororo,13_babacuattaleaspeciosa,no,no,n o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,ATTALEA_SPECIOSA,137,35
Umutina-13_babacuattaleaspeciosa-1,,Umutina,13_babacuattaleaspeciosa,no / nojʃuka,no,n o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ATTALEA_SPECIOSA,137,35
Umutina-13_babacuattaleaspeciosa-2,,Umutina,13_babacuattaleaspeciosa,no / nojʃuka,nojʃuka,n o j ʃ u k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,ATTALEA_SPECIOSA,229,36
Bororo-14_back-1,,Bororo,14_back,dʒura,dʒura,dʒ u ɾ a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BACK,77,37
Otuke-14_back-1,,Otuke,14_back,tʃura,tʃura,tʃ u ɾ a,,de1912linguistique;monfort1913linguistique,,,,,BACK,77,37
Umutina-14_back-1,,Umutina,14_back,julaka / ʒudaka,julaka,j u l a + k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BACK BODY.PART?,199,38 39
Umutina-14_back-2,,Umutina,14_back,julaka / ʒudaka,ʒudaka,ʒ u d a + k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BACK BODY.PART?,199,38 39
Bororo-15_badorevil-1,,Bororo,15_badorevil,pega,pega,p e g a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BAD,150,40
Umutina-15_badorevil-1,,Umutina,15_badorevil,pikina / pekina,pikina,p i k i n a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BAD,150,40
Umutina-15_badorevil-2,,Umutina,15_badorevil,pikina / pekina,pekina,p e k i n a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BAD,150,40
Otuke-15_badorevil-1,,Otuke,15_badorevil,cirimaha,cirimaha,tʃ i r i m a h a,,de1912linguistique;monfort1913linguistique,,,,,BAD,185,285
Bororo-17_bamboo-1,,Bororo,17_bamboo,kado,kado,k a d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BAMBOO,100,41
Umutina-17_bamboo-1,,Umutina,17_bamboo,katape,katape,k a t a + p e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BAMBOO ?,100,41 42
Bororo-18_banana-1,,Bororo,18_banana,bako,bako,b a k o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BANANA,55,43
Otuke-18_banana-1,,Otuke,18_banana,aku,aku,a k u,,de1912linguistique;monfort1913linguistique,,,,,BANANA,55,43
Umutina-18_banana-1,,Umutina,18_banana,zaɾukukʷa,zaɾukukʷa,z a ɾ u k u kʷ a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BANANA,309,327
Bororo-19_barkorshell-1,,Bororo,19_barkorshell,biri,biri,b i ɾ i,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BARK,52,44
Otuke-19_barkorshell-1,,Otuke,19_barkorshell,irivi,irivi,i ɾ i v i,,de1912linguistique;monfort1913linguistique,,,,,BARK,52,44
Umutina-19_barkorshell-1,,Umutina,19_barkorshell,birika,birika,b i ɾ i k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BARK,52,44
Bororo-20_bat-1,,Bororo,20_bat,ke,ke,k e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BAT,105,45
Otuke-20_bat-1,,Otuke,20_bat,ketari,ketari,k e t a ɾ i,,de1912linguistique;monfort1913linguistique,,,,,BAT,105,45
Umutina-20_bat-1,,Umutina,20_bat,kie,kie,k ie,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BAT,105,45
Bororo-21_beak-1,,Bororo,21_beak,oto,oto,o t o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEAK,144,46
Otuke-21_beak-1,,Otuke,21_beak,aho,aho,a h o,,de1912linguistique;monfort1913linguistique,,,,,BEAK,144,46
Umutina-21_beak-1,,Umutina,21_beak,oto,oto,o t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BEAK,144,46
Bororo-28_beverage-1,,Bororo,28_beverage,ku / kuru,ku,k u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEVERAGE,119,53
Bororo-28_beverage-2,,Bororo,28_beverage,ku / kuru,kuru,k u r u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BEVERAGE,119,53
Bororo-30_blood-1,,Bororo,30_blood,ku,ku,k u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BLOOD,116,54
Umutina-30_blood-1,,Umutina,30_blood,ko,ko,k o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BLOOD,116,54
Bororo-32_boil-1,,Bororo,32_boil,bere,bere,b e r e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BOIL,46,55
Umutina-32_boil-1,,Umutina,32_boil,bere,bere,b e r e,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BOIL,46,55
Bororo-33_bone-1,,Bororo,33_bone,ra,ra,r a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BONE,156,56
Umutina-33_bone-1,,Umutina,33_bone,laka / daka,laka,l a + k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BONE BODY.PART?,156,56 39
Umutina-33_bone-2,,Umutina,33_bone,laka / daka,daka,d a + k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BONE BODY.PART?,156,56 39
Otuke-33_bone-1,,Otuke,33_bone,l'ia,l'ia,l ʔ ia,,de1912linguistique;monfort1913linguistique,,,,,BONE,326,345
Bororo-34_bow-1,,Bororo,34_bow,baiga / boeiga / tygo,baiga,b ai g a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BOW,37,17
Bororo-34_bow-2,,Bororo,34_bow,baiga / boeiga / tygo,tygo,t ɯ g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BOW,22,18
Otuke-34_bow-1,,Otuke,34_bow,wewika,wewika,w e w i k a,,de1912linguistique;monfort1913linguistique,,,,,BOW,37,17
Umutina-34_bow-1,,Umutina,34_bow,boika,boika,b oi k a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BOW,37,17
Umutina-36_breakbreaking-1,,Umutina,36_breakbreaking,hatɔ,hatɔ,h a t ɔ,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BREAK,101,20
Bororo-36_breakbreaking-1,,Bororo,36_breakbreaking,kado / bo,kado,k a d o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CUT,101,93
Bororo-36_breakbreaking-2,,Bororo,36_breakbreaking,kado / bo,bo,b o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BREAK,385,407
Bororo-38_breuprotiumheptaphyllum-1,,Bororo,38_breuprotiumheptaphyllum,berago,berago,b e r a g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BREU,189,58
Umutina-38_breuprotiumheptaphyllum-1,,Umutina,38_breuprotiumheptaphyllum,melaku / menaku,menaku,m e n a k u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BREU,189,58
Umutina-38_breuprotiumheptaphyllum-2,,Umutina,38_breuprotiumheptaphyllum,melaku / menaku,melaku,m e l a k u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BREU,189,58
Bororo-40_brotherinlaw-1,,Bororo,40_brotherinlaw,inodou,inodou,i n o d ou,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BROTHER-IN-LAW,86,59
Bororo-40_brotherinlaw-2,,Bororo,40_brotherinlaw,iedaga,iedaga,ie d a g a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BROTHER-IN-LAW,255,8
Umutina-39_brother-1,,Umutina,39_brother,inoto,inoto,i n o t o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BROTHER,86,59
Otuke-39_brother-1,,Otuke,39_brother,ietaka,ietaka,ie t a k a,,de1912linguistique;monfort1913linguistique,,,,,BROTHER,255,8
Bororo-41_buriti-1,,Bororo,41_buriti,mano,mano,m a n o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BURITI,127,64
Umutina-41_buriti-1,,Umutina,41_buriti,mano / manazokua,mano,m a n o,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BURITI,127,64
Umutina-41_buriti-2,,Umutina,41_buriti,mano / manazokua,manazokua,m a n a z o k ua,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BURITI,127,64
Bororo-42_butterfly-1,,Bororo,42_butterfly,baragadu,baragadu,b a r a g a d u,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,BUTTERFLY,56,65
Umutina-42_butterfly-1,,Umutina,42_butterfly,balatutu,balatutu,b a l a t u t u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,BUTTERFLY,56,65
Otuke-42_butterfly-1,,Otuke,42_butterfly,kĩve,kĩve,k ĩ v e,,de1912linguistique;monfort1913linguistique,,,,,BUTTERFLY,329,348
Bororo-45_caja-1,,Bororo,45_caja,dʒatugo,dʒatugo,dʒ a t u g o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CAJA,67,68
Umutina-45_caja-1,,Umutina,45_caja,zatuku,zatuku,z a t u k u,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CAJA,67,68
Bororo-46_capybara-1,,Bororo,46_capybara,akiwa,akiwa,a k i w a,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,CAPYBARA,17,69
Otuke-46_capybara-1,,Otuke,46_capybara,okiwia,okiwia,o k i w ia,,de1912linguistique;monfort1913linguistique,,,,,CAPYBARA,17,69
Umutina-46_capybara-1,,Umutina,46_capybara,ojba,ojba,o j b a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CAPYBARA,283,258
Otuke-51_chicha-1,,Otuke,51_chicha,tʃoro / iʃoro(ko) / iyoro(ku),tʃoro,tʃ o r o,,de1912linguistique;monfort1913linguistique,,,,,CHICHA,241,75
Otuke-51_chicha-2,,Otuke,51_chicha,tʃoro / iʃoro(ko) / iyoro(ku),iʃoro,i ʃ o r o,,de1912linguistique;monfort1913linguistique,,,,,CHICHA,241,75
Umutina-51_chicha-1,,Umutina,51_chicha,zuluʔ rukwa,zuluʔ rukwa,z u l u ʔ + r u kʷ a,,schultz1952vocabulario;lima1997lingua;telles2007flexao;cruz2012povo,,,,,CHICHA ?,241,75 77
Bororo-56_coaticoatimundi-1,,Bororo,56_coaticoatimundi,atoe / kudobo,atoe,a t o e,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,COATI,30,79
Bororo-56_coaticoatimundi-2,,Bororo,56_coaticoatimundi,atoe / kudobo,kudobo,k u d o b o,,crowell1979grammar;Ccrowell1973cohesion;nonato2008ainore,,,,,COATI,31,80
